Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,price_change,sma_5,sma_20
2025-03-12 04:00:00+00:00,219.3898050520796,220.9943190932265,214.177632133622,216.24057006835935,62547500,0.0,0.0,-1.747865727172504,227.16321411132813,237.5257766723633
2025-03-13 04:00:00+00:00,215.2140760046737,216.1010424274323,207.7097381833997,208.96543884277344,61368300,0.0,0.0,-3.364369240834897,222.05069580078126,236.1709098815918
2025-03-14 04:00:00+00:00,210.53007941159925,213.22087501834247,208.86577244295887,212.762451171875,60107600,0.0,0.0,1.8170527863980768,216.9521270751953,234.77368774414063
2025-03-17 04:00:00+00:00,212.58308562424435,214.4865804284824,209.2544712338784,213.27073669433597,48073400,0.0,0.0,0.23889813247657266,214.26531982421875,233.24890213012696
2025-03-18 04:00:00+00:00,213.43018643369248,214.4168029665515,210.769287119016,211.96519470214844,42432400,0.0,0.0,-0.6121524276716195,212.64087829589843,231.6653175354004
2025-03-19 04:00:00+00:00,213.4899719913265,218.01449366985423,213.02157246340184,214.50650024414065,54385400,0.0,0.0,1.1989258640142442,212.2940643310547,230.1888671875
2025-03-20 04:00:00+00:00,213.2607508466693,216.74882322763477,211.4967785561088,213.3703765869141,48862900,0.0,0.0,-0.5296453281991353,213.1750518798828,228.60777435302734
2025-03-21 04:00:00+00:00,210.83902892918795,218.09421843072647,210.55998434888176,217.5261688232422,94127800,0.0,0.0,1.9476894134998535,214.12779541015624,227.2484230041504
2025-03-24 04:00:00+00:00,220.2468826216609,220.72524263370704,217.83513125215717,219.9777984619141,44299500,0.0,0.0,1.1270504380850088,215.46920776367188,225.9344169616699
2025-03-25 04:00:00+00:00,220.01766257627696,223.33631640181736,219.3300115304276,222.9875030517578,34493600,0.0,0.0,1.3681856127698344,217.67366943359374,224.77388610839844
2025-03-26 04:00:00+00:00,222.7483031053444,224.25316696482244,219.71866969932236,220.77505493164065,34466100,0.0,0.0,-0.9921848040083336,218.92738037109376,223.8355941772461
2025-03-27 04:00:00+00:00,220.6355348303588,224.22327264250703,219.80836152348044,223.087158203125,37094800,0.0,0.0,1.0472665366113354,220.87073669433593,223.16538619995117
2025-03-28 04:00:00+00:00,220.91456609374504,223.0472725515885,216.93815819229235,217.15740966796875,39818600,0.0,0.0,-2.658041181266513,220.79698486328124,221.97246475219725
2025-03-31 04:00:00+00:00,216.2704542730732,224.8511131847691,215.49311362240712,221.37301635742188,65299300,0.0,0.0,1.9412677172281345,221.0760284423828,221.1801742553711
2025-04-01 04:00:00+00:00,219.0609113529448,222.91771798921508,218.15400887457568,222.4293975830078,36412700,0.0,0.0,0.4771951175297495,220.96440734863282,220.54534530639648
2025-04-02 04:00:00+00:00,220.56578026164416,224.4225869866718,220.2667995775576,223.12701416015625,35905900,0.0,0.0,0.313635061160511,221.43479919433594,219.95486450195312
2025-04-03 04:00:00+00:00,204.83954098981803,206.78290782089877,200.56416741637668,202.49755859375,103419000,0.0,0.0,-9.245610910922164,217.31687927246094,218.35334091186525
2025-04-04 04:00:00+00:00,193.2292544699453,199.19884701911505,186.70157274086588,187.738037109375,125910900,0.0,0.0,-7.288740460316124,211.4330047607422,215.82747802734374
2025-04-07 04:00:00+00:00,176.59612158290105,193.48835506739644,174.02491207450518,180.84161376953125,160466300,0.0,0.0,-3.673428915114274,203.32672424316405,213.53432006835936
2025-04-08 04:00:00+00:00,186.0637635998773,189.69135865616963,168.63337548243626,171.83242797851562,120859500,0.0,0.0,-4.981810106216555,193.20733032226562,211.12157135009767
2025-04-09 04:00:00+00:00,171.3640110222038,199.926344669284,171.30421792842867,198.1723480224609,184395900,0.0,0.0,15.328841216885202,188.21639709472657,210.21816024780273
2025-04-10 04:00:00+00:00,188.42566697985896,194.1161990933285,182.3763459118313,189.77105712890625,121880000,0.0,0.0,-4.239386058342742,185.6710968017578,209.25844116210936
2025-04-11 04:00:00+00:00,185.4658080204705,198.85999394662437,185.4259358180616,197.4747314453125,87435900,0.0,0.0,4.059456922966587,187.61843566894532,208.49405517578126
2025-04-14 04:00:00+00:00,210.71943358737076,212.2143217198501,200.4744681359889,201.829833984375,101352900,0.0,0.0,2.2053973727107268,191.81607971191406,207.9220100402832
2025-04-15 04:00:00+00:00,201.1720967653651,202.81646776904176,199.11911932089467,201.45114135742188,51343900,0.0,0.0,-0.18762965785447117,197.7398223876953,207.39630737304688
2025-04-16 04:00:00+00:00,197.68401406478424,200.01603598224625,191.71442177543543,193.6079559326172,59732400,0.0,0.0,-3.8933437517184477,196.82694396972656,206.35138015747071
2025-04-17 04:00:00+00:00,196.5279673080365,198.15241736523092,193.75744237056688,196.3087158203125,52164700,0.0,0.0,1.3949632775603904,198.1344757080078,205.49829711914063
2025-04-21 04:00:00+00:00,192.61134997705832,193.13954254760668,189.1631347892109,192.5017242431641,46742500,0.0,0.0,-1.939288106103787,197.13987426757814,204.24707489013673
2025-04-22 04:00:00+00:00,195.45165216386687,200.9030125684292,195.3021694205859,199.059326171875,52976400,0.0,0.0,3.4065159439442105,196.5857727050781,203.20115127563477
2025-04-23 04:00:00+00:00,205.29797863560773,207.29116289420588,202.1088868632085,203.9027557373047,52929200,0.0,0.0,2.4331588268553084,197.0760955810547,202.2469139099121
2025-04-24 04:00:00+00:00,204.1917605029567,208.11833592046503,202.248408894664,207.65989685058597,47311000,0.0,0.0,1.8426141911106475,199.88648376464843,201.59115600585938
2025-04-25 04:00:00+00:00,205.66670113907412,209.03518721035243,205.49728231156087,208.56678771972656,38222300,0.0,0.0,0.43671931022537525,202.33809814453124,200.86513748168946
2025-04-28 04:00:00+00:00,209.28436685718967,210.77925519188395,206.75302930142868,209.42388916015625,38743100,0.0,0.0,0.41094819064935173,205.7225311279297,200.47846145629882
2025-04-29 04:00:00+00:00,207.978817902887,211.51672307140856,207.6599011161091,210.490234375,36827600,0.0,0.0,0.5091803132489137,208.0087127685547,199.93432235717773
2025-04-30 04:00:00+00:00,208.5867412723437,212.8521544830753,205.96569903614,211.7758331298828,52286500,0.0,0.0,0.6107640854218666,209.5833282470703,199.4016441345215
2025-05-01 04:00:00+00:00,208.3674918385056,213.82881264887996,208.18809734114117,212.59304809570312,57365700,0.0,0.0,0.38588679064202047,210.56995849609376,198.87494583129882
2025-05-02 04:00:00+00:00,205.38767599056175,206.28461806468732,201.4710760745947,204.65020751953125,101010600,0.0,0.0,-3.736171359938467,209.7866424560547,198.9825782775879
2025-05-05 04:00:00+00:00,202.4078790317576,203.4044712176219,197.5345438511527,198.21221923828125,69018500,0.0,0.0,-3.1458498670887347,207.5443084716797,199.50628738403321
2025-05-06 04:00:00+00:00,197.53454585917265,199.96621804369693,196.34859871285207,197.83351135253903,51216500,0.0,0.0,-0.19106182615661327,205.0129638671875,200.3558822631836
2025-05-07 04:00:00+00:00,198.49125449640596,198.7603386318323,192.591430858442,195.58120727539065,68536700,0.0,0.0,-1.1384846084720124,201.77403869628907,201.54332122802734
2025-05-08 04:00:00+00:00,197.04619801698016,199.3682595147921,194.0165494128041,196.8169860839844,50478900,0.0,0.0,0.6318494633554828,198.61882629394532,201.4755531311035
2025-05-09 04:00:00+00:00,198.32183886048443,199.85658408831688,196.86680762308345,197.8534393310547,36453900,0.0,0.0,0.5266076204561099,197.25947265625,201.87967224121093
2025-05-12 04:00:00+00:00,210.5267519291572,210.82612467262763,206.3156169574021,210.3471221923828,63775800,0.26,0.0,6.314614951132236,199.68645324707032,202.52329177856444
2025-05-13 04:00:00+00:00,209.98788789546765,212.95164926547025,208.5608995756232,212.48263549804688,51909300,0.0,0.0,1.0152329556051276,202.61627807617188,203.05593185424806
2025-05-14 04:00:00+00:00,211.9836919036665,213.4905292428568,210.1375877621875,211.8839111328125,49325800,0.0,0.0,-0.28177566784739483,205.87681884765624,203.57757034301758
2025-05-15 04:00:00+00:00,210.506803034962,212.51258988469863,209.0997617101353,211.00575256347656,45029500,0.0,0.0,-0.4144526899852674,208.71457214355468,204.44746017456055
2025-05-16 04:00:00+00:00,211.9138418912236,212.12340739052024,209.3292870180407,210.81614685058597,54737900,0.0,0.0,-0.08985807760552023,211.30711364746094,205.1728317260742
2025-05-19 04:00:00+00:00,207.47318710280223,209.0398806327114,203.83084657536088,208.3413543701172,46140500,0.0,0.0,-1.173910308788051,210.9059600830078,205.96481323242188
2025-05-20 04:00:00+00:00,207.23369558110693,208.03201787298204,204.5992426766309,206.42539978027344,42496600,0.0,0.0,-0.9196227967492532,209.69451293945312,206.3331169128418
2025-05-21 04:00:00+00:00,204.7389515122616,206.6050179110669,200.2883301620853,201.66542053222656,59211800,0.0,0.0,-2.3059077289488417,207.65081481933595,206.22125015258788
2025-05-22 04:00:00+00:00,200.28832240028711,202.32402973584547,199.28043462788852,200.93695068359372,46742400,0.0,0.0,-0.3612269504163379,205.63705444335938,205.88510284423828
2025-05-23 04:00:00+00:00,193.2630967266574,197.28462846236872,193.053546464468,194.8597412109375,78432900,0.0,0.0,-3.0244359994422987,202.44577331542968,205.19975051879882
2025-05-27 04:00:00+00:00,197.8833769105113,200.31825293342968,197.01519441683536,199.78936767578125,56288500,0.0,0.0,2.5298332196322493,200.7353759765625,204.71802444458007
2025-05-28 04:00:00+00:00,200.16857290124128,202.3040763244224,199.4800200994256,199.9989318847656,45339700,0.0,0.0,0.10489257332473301,199.4500823974609,204.19345932006837
2025-05-29 04:00:00+00:00,203.15228556391767,203.38179807643976,198.09293019267844,199.5299072265625,51396800,0.0,0.0,-0.23451358153919744,199.0229797363281,203.58116302490234
2025-05-30 04:00:00+00:00,198.95112277889336,201.53569281345096,196.3665679710664,200.4280242919922,70819900,0.0,0.0,0.4501165153201203,198.92119445800782,202.9729118347168
2025-06-02 04:00:00+00:00,199.85921507319503,201.70533435611304,199.69954757512767,201.27622985839844,35423300,0.0,0.0,0.42319709002895944,200.2044921875,202.80421295166016
2025-06-03 04:00:00+00:00,200.92697696252267,203.34189080211323,200.53779694760377,202.8429412841797,46381600,0.0,0.0,0.7783886983989463,200.8152069091797,203.03574905395507
2025-06-04 04:00:00+00:00,202.4836823743862,205.80668775064265,201.67538665008357,202.3938751220703,43604000,0.0,0.0,-0.22138614203993656,201.29419555664063,203.26376724243164
2025-06-05 04:00:00+00:00,203.07244608657663,204.3198198340372,199.72947835269025,200.2084808349609,55126100,0.0,0.0,-1.0797729357132524,201.4299102783203,203.49513092041016
2025-06-06 04:00:00+00:00,202.5734966384944,205.26782088834017,201.62549563553227,203.49156188964844,46607700,0.0,0.0,1.6398311604960858,202.04261779785156,203.82885971069337
2025-06-09 04:00:00+00:00,203.96057412654167,205.56719211084612,199.59976040917107,201.02674865722656,72862600,0.0,0.0,-1.2112606584436802,201.9927215576172,203.98752517700194
2025-06-10 04:00:00+00:00,200.17855851367187,203.9206800071224,200.1486227598628,202.24420166015625,54672600,0.0,0.0,0.6056174171157558,201.8729736328125,203.58237915039064
2025-06-11 04:00:00+00:00,203.0724503091444,204.07034932786252,197.99314795828437,198.36236572265625,60989900,0.0,0.0,-1.9193805832925181,201.0666717529297,202.8763656616211
2025-06-12 04:00:00+00:00,198.66173587371063,199.26046614106752,196.94534836583952,198.78147888183597,43904600,0.0,0.0,0.21128663073402,200.7812713623047,202.22124404907225
2025-06-13 04:00:00+00:00,199.3103695725812,199.9490243445518,195.2888376882346,196.03726196289065,51447300,0.0,0.0,-1.3805194198080128,199.29041137695313,201.47281951904296
2025-06-16 04:00:00+00:00,196.8854859861783,198.27256505925683,196.1470352061455,198.0031280517578,43020700,0.0,0.0,1.0028022576847206,198.68568725585936,200.83216857910156
2025-06-17 04:00:00+00:00,196.78567812068,197.97318035709665,194.79986887227625,195.2289581298828,38856200,0.0,0.0,-1.4010737856372857,197.2826385498047,200.17654876708986
2025-06-18 04:00:00+00:00,195.5283374204853,197.15491770400297,194.66017014117492,196.1669921875,45394700,0.0,0.0,0.4804789548654709,196.84356384277345,199.66362838745118
2025-06-20 04:00:00+00:00,197.82351706190548,201.27623931614943,196.44641147314488,200.5777130126953,96813500,0.0,0.0,2.2484520846297373,197.20281066894532,199.6092430114746
2025-06-23 04:00:00+00:00,201.20637663769037,201.87496712850407,198.54198818263384,201.0766448974609,55814300,0.0,0.0,0.2487474192778505,198.21068725585937,199.61622772216796
2025-06-24 04:00:00+00:00,202.16436301176623,203.0125832870988,199.77938491343545,199.87918090820312,54064000,0.0,0.0,-0.5955261437092463,198.58589782714844,199.86719970703126
2025-06-25 04:00:00+00:00,201.02675088646447,203.2420878888105,200.19849288768373,201.1365203857422,39525700,0.0,0.0,0.6290497448638854,199.7674102783203,199.9345573425293
2025-06-26 04:00:00+00:00,201.00680230384165,202.2142668779585,199.04095514509615,200.5777130126953,50799100,0.0,0.0,-0.2778249181079495,200.64955444335936,199.96349639892577
2025-06-27 04:00:00+00:00,201.46584280819525,202.79305039965564,199.57981417332655,200.6575469970703,73188600,0.0,0.0,0.03980202145885681,200.66552124023437,200.01987838745117
2025-06-30 04:00:00+00:00,201.58557286233471,206.95427439094752,198.84135059390303,204.7389373779297,91912800,0.0,0.0,2.034007911458713,201.39797973632812,200.23542404174805
2025-07-01 04:00:00+00:00,206.23578409144605,209.74839282792448,205.70689884063933,207.3833770751953,78788900,0.0,0.0,1.291615425542747,202.89881896972656,200.5407814025879
2025-07-02 04:00:00+00:00,208.47108532398715,212.8917706186518,207.7026988246806,211.99366760253903,67941800,0.0,0.0,2.2230762139012095,205.07024841308595,200.99831771850586
2025-07-03 04:00:00+00:00,211.70426588787652,214.1990133776075,211.3649838836884,213.1013336181641,34955800,0.0,0.0,0.5224995765919616,207.5749725341797,201.53369064331054
2025-07-07 04:00:00+00:00,212.23315593085263,215.77570049162512,208.36131809352125,209.50889587402344,50229000,0.0,0.0,-1.6857884852929161,209.34524230957032,201.99871139526368
2025-07-08 04:00:00+00:00,209.658593847986,210.985786168202,208.01205130024096,209.5687713623047,42848900,0.0,0.0,0.028578971805215403,210.31120910644532,202.30257186889648
2025-07-09 04:00:00+00:00,209.0897778625777,210.8859991217609,206.7846335910969,210.69639587402344,48749400,0.0,0.0,0.538068961510163,210.97381286621095,202.78605422973632
2025-07-10 04:00:00+00:00,210.06772774811225,213.03148920420767,209.58874045798785,211.9637451171875,44443600,0.0,0.0,0.6015049464452193,210.96782836914062,203.27203140258788
2025-07-11 04:00:00+00:00,210.12759762046792,211.68431760849728,209.41908263784933,210.7163543701172,39765800,0.0,0.0,-0.5884925020458898,210.49083251953124,203.88973083496094
2025-07-14 04:00:00+00:00,209.4889316669829,210.46688365912564,207.10395364435493,208.1816864013672,38840100,0.0,0.0,-1.202881464197092,210.225390625,204.3597412109375
2025-07-15 04:00:00+00:00,208.7804390594974,211.44482767792792,208.48106630115817,208.6706695556641,42296300,0.0,0.0,0.23488288655426626,210.04577026367187,204.99141159057618
2025-07-16 04:00:00+00:00,209.85816533566305,211.9537441254909,208.20164932080104,209.7184600830078,47490500,0.0,0.0,0.5021264030900197,209.85018310546874,205.57717819213866
2025-07-17 04:00:00+00:00,210.12759810142077,211.3550095983717,209.1496461257956,209.5787506103516,48068100,0.0,0.0,-0.06661763232522766,209.37318420410156,206.2946678161621
2025-07-18 04:00:00+00:00,210.42696659875529,211.34503189230253,209.25942654413325,210.7363128662109,48974600,0.0,0.0,0.552328064027563,209.3771759033203,207.02313385009765
2025-07-21 04:00:00+00:00,211.6543933122032,215.32665448510332,211.18537954340883,212.03358459472656,51377400,0.0,0.0,0.6155900285392368,210.14755554199218,207.5959274291992
2025-07-22 04:00:00+00:00,212.6921919281017,214.49838667908327,211.78410018506472,213.9495391845703,46404100,0.0,0.0,0.9036090171780309,211.20332946777344,208.23957214355468
2025-07-23 04:00:00+00:00,214.54829351655,214.69797228179937,211.9637386583707,213.7000732421875,46989300,0.0,0.0,-0.11660036442873167,211.99965209960936,208.9306167602539
2025-07-24 04:00:00+00:00,213.45060308663847,215.23685093304425,213.08138530657155,213.31089782714844,46022600,0.0,0.0,-0.18211290671763525,212.74608154296874,209.53933563232422
2025-07-25 04:00:00+00:00,214.24891808809048,214.7877920897316,212.95164630742312,213.4306488037109,40268800,0.0,0.0,0.05613917422049308,213.28494873046876,210.181982421875
2025-07-28 04:00:00+00:00,213.5803337758995,214.39861831079745,212.6123704732672,213.6002960205078,37858000,0.0,0.0,0.07948587409905006,213.598291015625,210.82911987304686
2025-07-29 04:00:00+00:00,213.73000061776605,214.3586818606333,210.3770745937549,210.8261260986328,51411700,0.0,0.0,-1.2987668901023652,212.9736083984375,211.13347930908202
2025-07-30 04:00:00+00:00,211.454797150492,211.9437731540036,207.28358653790625,208.6107940673828,45512500,0.0,0.0,-1.0507862911703691,211.95575256347655,211.1948501586914
2025-07-31 04:00:00+00:00,208.0519764228089,209.39913099136336,206.72476887181696,207.1339111328125,80698400,0.0,0.0,-0.7079609380583052,210.72035522460936,210.95186233520508
2025-08-01 04:00:00+00:00,210.4269561886582,213.131269164684,201.07664747870345,201.95480346679688,104434500,0.0,0.0,-2.5003668581794036,208.42518615722656,210.39453582763673
2025-08-04 04:00:00+00:00,204.0803265791815,207.44325668811337,201.2562704772093,202.9227752685547,75109300,0.0,0.0,0.47930120261634457,206.28968200683593,210.0652297973633
2025-08-05 04:00:00+00:00,202.97265486934364,204.908581407206,201.73526982787087,202.49366760253903,44155100,0.0,0.0,-0.21146353111313188,204.6231903076172,209.711474609375
2025-08-06 04:00:00+00:00,205.1979708684584,214.9274858636443,205.15804638253505,212.8019561767578,108483100,0.0,0.0,5.090672067065438,205.4614227294922,209.8167526245117
2025-08-07 04:00:00+00:00,218.42014073215765,220.38600300495352,216.12496995802368,219.56771850585935,90224800,0.0,0.0,3.1793703641905147,207.94818420410155,210.19695129394532
2025-08-08 04:00:00+00:00,220.36603010589775,230.5146607452676,218.78934791515115,228.86813354492188,113854000,0.0,0.0,4.235784341318971,213.33085021972656,211.10454025268555
2025-08-11 04:00:00+00:00,227.6992650180531,229.3376761213044,224.54232171734583,226.95997619628903,61806100,0.26,0.0,-0.8337365796965868,218.13829040527344,212.04345474243163
2025-08-12 04:00:00+00:00,227.78917070894937,230.57647717809445,226.8500938879156,229.42758178710935,55626200,0.0,0.0,1.0872426196794072,223.5250732421875,213.0813003540039
2025-08-13 04:00:00+00:00,230.8462285986664,234.77241529044048,230.2068337695816,233.10403442382807,69878500,0.0,0.0,1.6024457949132653,227.58548889160153,214.2505790710449
2025-08-14 04:00:00+00:00,233.83332460758467,234.89229562265464,230.6264418350812,232.5545654296875,51916300,0.0,0.0,-0.23571835446722922,230.18285827636714,215.3993698120117
2025-08-15 04:00:00+00:00,233.77337703316005,234.0531046408583,229.11788646444975,231.3657073974609,56038700,0.0,0.0,-0.5112168105708692,230.68237304687494,216.43083953857422
2025-08-18 04:00:00+00:00,231.4756102221476,232.8942332130852,229.88715369469057,230.66639709472656,37476200,0.0,0.0,-0.3022532209291495,231.42365722656245,217.36248016357422
2025-08-19 04:00:00+00:00,231.05601964615852,232.64447617946885,229.1278960385577,230.3367156982422,39402600,0.0,0.0,-0.1429256279357305,231.60548400878906,218.1818389892578
2025-08-20 04:00:00+00:00,229.75726351111015,230.2467944412184,225.55134937034356,225.7911071777344,42263900,0.0,0.0,-1.9734624185850036,230.1428985595703,218.78639068603516
2025-08-21 04:00:00+00:00,226.05087353353892,226.30063142153253,223.56327948127884,224.68218994140625,30621200,0.0,0.0,-0.491125292837713,228.56842346191405,219.35495529174804
2025-08-22 04:00:00+00:00,225.95095699429652,228.8681272027074,225.1916985271248,227.53941345214844,42477800,0.0,0.0,1.2716733406805902,227.80316467285155,220.0603935241699
2025-08-25 04:00:00+00:00,226.26065308481304,229.0779292721956,226.01089520624416,226.94000244140625,30983100,0.0,0.0,-0.2634317288807808,227.0578857421875,220.72737884521484
2025-08-26 04:00:00+00:00,226.65028173376103,229.26775474756235,224.4724002828088,229.08792114257807,54575100,0.0,0.0,0.9464698502091418,226.8081268310547,221.6404685974121
2025-08-27 04:00:00+00:00,228.38860049855515,230.676376013076,228.03893336267103,230.26678466796875,31259500,0.0,0.0,0.5145899965005141,227.70326232910156,222.7232681274414
2025-08-28 04:00:00+00:00,230.59647266873003,233.1839607581121,229.11789497993007,232.33477783203125,38074700,0.0,0.0,0.8980857430412437,229.23377990722656,223.98331146240236
2025-08-29 04:00:00+00:00,232.284813175836,233.15398096397084,231.145917853049,231.9151763916016,39418400,0.0,0.0,-0.18060207961333452,230.1089324951172,225.48133010864257
